Date,GLD,HYG,IWM,LQD,QQQ,SPY,TLT,USO,XLE,XLF,XLK,XLV
2018-06-22,120.33999633789062,57.19635772705078,152.0659637451172,86.91612243652344,167.01031494140625,244.5414276123047,97.31803894042969,112.16000366210938,26.884471893310547,23.46196746826172,32.92835998535156,74.71151733398438
2018-06-25,119.88999938964844,57.06319046020508,149.58319091796875,86.83226013183594,163.24752807617188,241.21255493164062,97.53608703613281,110.16000366210938,26.344268798828125,23.210620880126953,32.24467468261719,74.0253677368164
2018-06-26,119.26000213623047,57.05652618408203,150.45301818847656,87.12194061279297,163.9143829345703,241.74659729003906,97.67333984375,114.16000366210938,26.67698097229004,23.132614135742188,32.37489318847656,73.79664611816406
2018-06-27,118.58000183105469,56.936702728271484,148.0427703857422,87.41930389404297,161.68528747558594,239.74400329589844,98.59379577636719,117.19999694824219,27.034719467163086,22.846603393554688,31.933069229125977,73.17208099365234
2018-06-28,118.22000122070312,56.77691650390625,148.49578857421875,87.3049545288086,163.0760498046875,241.1147003173828,98.61798095703125,118.87999725341797,26.998947143554688,23.045944213867188,32.323734283447266,73.26885986328125
2018-06-29,118.6500015258789,56.64374923706055,148.39613342285156,87.3507308959961,163.5142364501953,241.46176147460938,98.27887725830078,120.4800033569336,27.167089462280273,23.045944213867188,32.30978775024414,73.41839599609375
2018-07-02,117.45999908447266,56.69792175292969,149.4200439453125,87.3621826171875,164.60980224609375,241.9780731201172,98.20198822021484,119.68000030517578,26.76641273498535,23.158615112304688,32.598148345947266,73.64712524414062
2018-07-03,118.6500015258789,56.7046012878418,150.01571655273438,87.6833724975586,162.7045135498047,241.12359619140625,98.72802734375,119.36000061035156,26.93455696105957,22.950597763061523,32.21211624145508,73.82303619384766
2018-07-05,119.05000305175781,56.918643951416016,151.72537231445312,87.95867919921875,164.72409057617188,243.09066772460938,99.01124572753906,118.23999786376953,26.90593147277832,23.002607345581055,32.667903900146484,74.58837127685547
2018-07-06,118.86000061035156,57.06575012207031,153.00767517089844,88.08101654052734,167.28659057617188,245.1468048095703,99.33495330810547,119.68000030517578,27.070499420166016,23.115280151367188,33.04927444458008,75.66159057617188
2018-07-09,119.1500015258789,57.15266799926758,153.97161865234375,88.14216613769531,168.79168701171875,247.3540802001953,98.69564056396484,120.23999786376953,27.474748611450195,23.64398193359375,33.30043029785156,76.2157974243164
2018-07-10,118.93000030517578,57.15937042236328,153.27139282226562,88.04279327392578,168.91554260253906,248.2442169189453,98.68756103515625,120.55999755859375,27.67865753173828,23.55730438232422,33.37948989868164,76.50609588623047
2018-07-11,117.63999938964844,57.072452545166016,151.970947265625,88.2186508178711,168.05824279785156,246.42849731445312,99.0678482055664,114.4800033569336,27.09195899963379,23.44462776184082,33.24925994873047,75.89909362792969
2018-07-12,118.12999725341797,57.253013610839844,152.70758056640625,88.40983581542969,170.9541015625,248.66256713867188,99.05976867675781,115.12000274658203,27.13846778869629,23.48796844482422,33.774810791015625,76.74359130859375
2018-07-13,117.61000061035156,57.253013610839844,152.25286865234375,88.47867584228516,171.0969696044922,248.85841369628906,99.31069946289062,115.76000213623047,27.281558990478516,23.38396644592285,33.73760986328125,76.88434600830078
2018-07-16,117.55000305175781,57.212890625,151.6617889404297,88.33338928222656,170.68739318847656,248.6358642578125,98.89794158935547,111.5199966430664,26.966747283935547,23.79998207092285,33.65855026245117,76.4181137084961
2018-07-17,116.27999877929688,57.23292922973633,152.33468627929688,88.27220916748047,171.72573852539062,249.64170837402344,98.71183776855469,111.5999984741211,26.859420776367188,23.825992584228516,33.909698486328125,76.8403549194336
2018-07-18,116.30999755859375,57.25971603393555,152.7621307373047,88.25691223144531,171.40187072753906,250.16671752929688,98.31526947021484,112.80000305175781,26.877309799194336,24.20734214782715,33.853885650634766,76.90194702148438
